timestamp,app_name
2025-08-28T09:36:30.049692,SearchHost.exe
2025-08-28T09:36:45.051619,ApplicationFrameHost.exe
2025-08-28T09:37:20.055863,Code.exe
2025-08-28T09:37:30.057638,SearchHost.exe
2025-08-28T09:37:35.058922,explorer.exe
2025-08-28T09:37:40.060157,ONENOTE.EXE
2025-08-28T09:37:55.062576,SearchHost.exe
2025-08-28T09:38:00.063619,StartMenuExperienceHost.exe
2025-08-28T09:38:05.064497,SearchHost.exe
2025-08-28T09:38:20.070423,ApplicationFrameHost.exe
2025-08-28T09:38:25.071851,chrome.exe
2025-08-28T09:38:30.073043,ApplicationFrameHost.exe
2025-08-28T09:38:40.074457,Code.exe
2025-08-28T09:38:45.075004,SearchHost.exe
2025-08-28T09:38:50.075937,brave.exe
2025-08-28T09:39:00.077926,explorer.exe
2025-08-28T09:39:05.078519,msedge.exe
2025-08-28T09:39:10.079340,Code.exe
2025-08-28T09:39:15.080373,SearchHost.exe
2025-08-28T09:39:20.081513,Code.exe
2025-08-28T09:39:25.081964,SearchHost.exe
2025-08-28T09:40:00.087022,Code.exe
